Index in PPC list	Rank of PPC for ISP A	Rank of PPC for ISP B	(Rank A - Rank B)^2	Willingness (A)	Willingness (B)	Willingness (AB) = 1 - (diff^2/(1-n)^2)
231.0	105.0	424.0	101761.0	0.796078431372549	0.17221135029354206	0.3702617204171011
268.0	429.0	77.0	123904.0	0.1607843137254902	0.8512720156555773	0.3699610612360397
93.0	424.0	103.0	103041.0	0.17058823529411765	0.8003913894324853	0.36950961376924224
415.0	103.0	425.0	103684.0	0.8	0.17025440313111545	0.36905761407250814
312.0	81.0	430.0	121801.0	0.8431372549019608	0.16046966731898238	0.3678287030648339
399.0	102.0	426.0	104976.0	0.8019607843137255	0.16829745596868884	0.3673798576223993
391.0	101.0	427.0	106276.0	0.803921568627451	0.16634050880626222	0.3656839110021367
187.0	93.0	429.0	112896.0	0.8196078431372549	0.162426614481409	0.36486453261888036
131.0	425.0	119.0	93636.0	0.16862745098039217	0.7690802348336595	0.36012225646216517
452.0	435.0	69.0	133956.0	0.14901960784313725	0.8669275929549902	0.35942900541073136
133.0	426.0	116.0	96100.0	0.16666666666666666	0.7749510763209393	0.3593863001286451
248.0	76.0	435.0	128881.0	0.8529411764705882	0.1506849315068493	0.35850436922838474
346.0	395.0	224.0	29241.0	0.22745098039215686	0.5636007827788649	0.35803847641397407
432.0	71.0	437.0	133956.0	0.8627450980392157	0.14677103718199608	0.3558454620518556
313.0	89.0	434.0	119025.0	0.8274509803921568	0.15264187866927592	0.3553922792546189
370.0	396.0	226.0	28900.0	0.22549019607843138	0.5596868884540117	0.35525189122652423
362.0	397.0	225.0	29584.0	0.2235294117647059	0.5616438356164384	0.35432176929539005
408.0	70.0	438.0	135424.0	0.8647058823529412	0.14481409001956946	0.3538666351713736
249.0	82.0	436.0	125316.0	0.8411764705882353	0.1487279843444227	0.3537039453392396
293.0	436.0	79.0	127449.0	0.14705882352941177	0.8473581213307241	0.3530035246721891
424.0	69.0	439.0	136900.0	0.8666666666666667	0.14285714285714285	0.35186577527449836
277.0	437.0	80.0	127449.0	0.1450980392156863	0.8454011741682974	0.350237137840148
269.0	438.0	78.0	129600.0	0.14313725490196078	0.8493150684931506	0.34866692910423897
257.0	434.0	105.0	108241.0	0.15098039215686274	0.7964774951076321	0.3467744000866644
247.0	77.0	441.0	132496.0	0.8509803921568627	0.13894324853228962	0.3438574997343467
255.0	433.0	117.0	99856.0	0.15294117647058825	0.7729941291585127	0.34383518074560193
311.0	84.0	440.0	126736.0	0.8372549019607843	0.14090019569471623	0.34346670804116514
291.0	440.0	84.0	126736.0	0.1392156862745098	0.837573385518591	0.3414723322177585
446.0	328.0	347.0	361.0	0.3588235294117647	0.32289628180039137	0.34038622690930403
409.0	80.0	442.0	131044.0	0.8450980392156863	0.136986301369863	0.3402452860615122
275.0	441.0	82.0	128881.0	0.13725490196078433	0.8414872798434442	0.3398503407327393
453.0	443.0	70.0	139129.0	0.13333333333333333	0.8649706457925636	0.3396018542926532
433.0	78.0	443.0	133225.0	0.8490196078431372	0.1350293542074364	0.3385890862926768
20.0	448.0	42.0	164836.0	0.12352941176470589	0.9197651663405088	0.33707276656489166
267.0	442.0	83.0	128881.0	0.13529411764705881	0.8395303326810176	0.33702153580746147
234.0	265.0	392.0	16129.0	0.4823529411764706	0.23483365949119372	0.3365601080680999
242.0	263.0	393.0	16900.0	0.48627450980392156	0.2328767123287671	0.3365145006272688
425.0	79.0	444.0	133225.0	0.8470588235294118	0.13307240704500978	0.33573822623551963
451.0	444.0	74.0	136900.0	0.13137254901960785	0.8571428571428571	0.33556674748372595
407.0	74.0	445.0	137641.0	0.8568627450980392	0.13111545988258316	0.3351834615248522
122.0	298.0	375.0	5929.0	0.4176470588235294	0.26810176125244617	0.3346220435842388
218.0	264.0	394.0	16900.0	0.4843137254901961	0.2309197651663405	0.3344213087663996
36.0	449.0	43.0	164836.0	0.12156862745098039	0.9178082191780822	0.33403096483516015
431.0	73.0	446.0	139129.0	0.8588235294117647	0.12915851272015655	0.3330531034953723
12.0	450.0	41.0	167281.0	0.11960784313725491	0.9217221135029354	0.33203191709231533
423.0	75.0	447.0	138384.0	0.8549019607843137	0.12720156555772993	0.329764867458827
226.0	351.0	335.0	256.0	0.3137254901960784	0.34637964774951074	0.32964848670084956
440.0	62.0	449.0	149769.0	0.8803921568627451	0.1232876712328767	0.32945636856994787
210.0	353.0	334.0	361.0	0.30980392156862746	0.34833659491193736	0.3285057733580653
202.0	352.0	336.0	256.0	0.31176470588235294	0.34442270058708413	0.3276871098284734
441.0	64.0	450.0	148996.0	0.8764705882352941	0.12133072407045009	0.3261024549080267
250.0	184.0	428.0	59536.0	0.6411764705882353	0.1643835616438356	0.3246519241857626
196.0	454.0	51.0	162409.0	0.11176470588235295	0.9021526418786693	0.31753554868794953
314.0	225.0	421.0	38416.0	0.5607843137254902	0.1780821917808219	0.3160153472610774
439.0	63.0	454.0	152881.0	0.8784313725490196	0.11350293542074363	0.3157602561279468
16.0	48.0	456.0	166464.0	0.907843137254902	0.1095890410958904	0.3154198137042908
394.0	283.0	399.0	13456.0	0.4470588235294118	0.22113502935420742	0.3144206832640529
418.0	282.0	400.0	13924.0	0.44901960784313727	0.2191780821917808	0.3137120598790622
356.0	456.0	49.0	165649.0	0.10784313725490197	0.9060665362035225	0.31259087930691465
410.0	197.0	431.0	54756.0	0.615686274509804	0.15851272015655576	0.3124005539937548
8.0	49.0	457.0	166464.0	0.9058823529411765	0.10763209393346379	0.31225312569201275
306.0	325.0	376.0	2601.0	0.36470588235294116	0.26614481409001955	0.31155188854564836
426.0	195.0	432.0	56169.0	0.6196078431372549	0.15655577299412915	0.31145334295136096
450.0	439.0	162.0	76729.0	0.1411764705882353	0.684931506849315	0.31096014653274784
402.0	284.0	401.0	13689.0	0.44509803921568625	0.2172211350293542	0.3109416364493044
332.0	457.0	48.0	167281.0	0.10588235294117647	0.9080234833659491	0.3100704161067771
298.0	326.0	377.0	2601.0	0.3627450980392157	0.26418786692759294	0.3095688189876703
114.0	398.0	291.0	11449.0	0.22156862745098038	0.4324853228962818	0.3095564235916018
32.0	50.0	458.0	166464.0	0.903921568627451	0.10567514677103718	0.3090664078061736
434.0	196.0	433.0	56169.0	0.6176470588235294	0.15459882583170254	0.30901053391837985
282.0	327.0	378.0	2601.0	0.3607843137254902	0.2622309197651663	0.3075854392279967
340.0	458.0	47.0	168921.0	0.10392156862745099	0.9099804305283757	0.30751681866329195
90.0	399.0	293.0	11236.0	0.2196078431372549	0.42857142857142855	0.3067859955389482
106.0	400.0	292.0	11664.0	0.21764705882352942	0.43052837573385516	0.3061098409371136
190.0	269.0	412.0	20449.0	0.4745098039215686	0.19569471624266144	0.30472784814124276
357.0	459.0	54.0	164025.0	0.10196078431372549	0.8962818003913894	0.30230050501781175
442.0	145.0	448.0	91809.0	0.7176470588235294	0.12524461839530332	0.29980232158017844
338.0	451.0	124.0	106929.0	0.11764705882352941	0.7592954990215264	0.2988793774047092
341.0	460.0	56.0	163216.0	0.1	0.8923679060665362	0.29872527614290295
254.0	403.0	297.0	11236.0	0.21176470588235294	0.4207436399217221	0.29849397508139774
333.0	461.0	55.0	164836.0	0.09803921568627451	0.8943248532289628	0.2961062430603416
330.0	452.0	125.0	106929.0	0.11568627450980393	0.7573385518590998	0.29599607363481906
33.0	59.0	462.0	162409.0	0.8862745098039215	0.09784735812133072	0.29448195081293377
354.0	453.0	123.0	108900.0	0.11372549019607843	0.761252446183953	0.2942342733354391
339.0	462.0	58.0	163216.0	0.09607843137254903	0.8884540117416829	0.29216650696955176
9.0	60.0	463.0	162409.0	0.884313725490196	0.0958904109589041	0.29119959916499616
386.0	394.0	325.0	4761.0	0.22941176470588234	0.3659491193737769	0.28974649828445165
355.0	463.0	57.0	164836.0	0.09411764705882353	0.8904109589041096	0.28948814201525697
17.0	61.0	464.0	162409.0	0.8823529411764706	0.09393346379647749	0.2878931538882358
331.0	464.0	59.0	164025.0	0.09215686274509804	0.8864970645792564	0.2858265003535586
320.0	467.0	36.0	185761.0	0.08627450980392157	0.9315068493150684	0.2834877366018731
197.0	465.0	60.0	164025.0	0.09019607843137255	0.8845401174168297	0.2824571645510587
128.0	36.0	469.0	187489.0	0.9313725490196079	0.08414872798434442	0.279953237665751
195.0	466.0	61.0	164025.0	0.08823529411764706	0.8825831702544031	0.2790608994658382
266.0	430.0	275.0	24025.0	0.1588235294117647	0.4637964774951076	0.27140706233353085
35.0	468.0	66.0	161604.0	0.08431372549019608	0.87279843444227	0.271272718145114
274.0	431.0	274.0	24649.0	0.1568627450980392	0.4657534246575342	0.2702949513597944
19.0	469.0	68.0	160801.0	0.08235294117647059	0.8688845401174168	0.2674980325561934
290.0	432.0	276.0	24336.0	0.15490196078431373	0.461839530332681	0.2674693418248881
24.0	35.0	473.0	191844.0	0.9333333333333333	0.07632093933463796	0.26689487951687785
11.0	470.0	67.0	162409.0	0.0803921568627451	0.8708414872798435	0.2645918091097822
48.0	33.0	474.0	194481.0	0.9372549019607843	0.07436399217221135	0.2640038185193132
194.0	455.0	196.0	67081.0	0.10980392156862745	0.6183953033268101	0.2605805621778121
40.0	34.0	475.0	194481.0	0.9352941176470588	0.07240704500978473	0.26023428535428894
13.0	472.0	62.0	168100.0	0.07647058823529412	0.8806262230919765	0.25950338204976986
0.0	477.0	1.0	226576.0	0.06666666666666667	1.0	0.25819888974716115
37.0	473.0	63.0	168100.0	0.07450980392156863	0.8786692759295499	0.2558700362711848
21.0	474.0	64.0	168100.0	0.07254901960784314	0.8767123287671232	0.25219956369939234
321.0	475.0	52.0	178929.0	0.07058823529411765	0.9001956947162426	0.25207781637697085
25.0	53.0	476.0	178929.0	0.8980392156862745	0.07045009784735812	0.25152922417854906
154.0	123.0	470.0	120409.0	0.7607843137254902	0.0821917808219178	0.25006042782991206
319.0	476.0	53.0	178929.0	0.06862745098039216	0.898238747553816	0.2482817665807104
41.0	52.0	477.0	180625.0	0.9	0.0684931506849315	0.24828176658071036
58.0	146.0	468.0	103684.0	0.7156862745098039	0.08610567514677103	0.24824312651097505
84.0	478.0	28.0	202500.0	0.06470588235294118	0.9471624266144814	0.2475620741261531
170.0	122.0	471.0	121801.0	0.7627450980392156	0.08023483365949119	0.24738376273670176
49.0	51.0	478.0	182329.0	0.9019607843137255	0.06653620352250489	0.2449756035086273
178.0	121.0	472.0	123201.0	0.7647058823529411	0.07827788649706457	0.2446621349176475
100.0	479.0	26.0	205209.0	0.06274509803921569	0.9510763209393346	0.24428544164586455
76.0	480.0	27.0	205209.0	0.060784313725490195	0.949119373776908	0.24019069461283543
56.0	27.0	481.0	206116.0	0.9490196078431372	0.060665362035225046	0.23994294756948206
129.0	57.0	479.0	178084.0	0.8901960784313725	0.06457925636007827	0.2397669717866828
160.0	24.0	482.0	209764.0	0.9549019607843138	0.05870841487279843	0.23677157869257492
138.0	207.0	465.0	66564.0	0.596078431372549	0.09197651663405088	0.2341478544815993
144.0	25.0	483.0	209764.0	0.9529411764705882	0.05675146771037182	0.23255281208008288
146.0	206.0	466.0	67600.0	0.5980392156862745	0.09001956947162426	0.23202420719232356
186.0	83.0	480.0	157609.0	0.8392156862745098	0.06262230919765166	0.22924577245698946
162.0	208.0	467.0	67081.0	0.5941176470588235	0.08806262230919765	0.22873468901802008
136.0	26.0	484.0	209764.0	0.9509803921568627	0.0547945205479452	0.22827289510305904
42.0	260.0	459.0	39601.0	0.492156862745098	0.10371819960861056	0.22593278586549503
101.0	484.0	30.0	206116.0	0.052941176470588235	0.9432485322896281	0.22346518074091215
26.0	261.0	460.0	39601.0	0.49019607843137253	0.10176125244618395	0.22334495043627978
50.0	262.0	461.0	39601.0	0.48823529411764705	0.09980430528375733	0.2207441603857794
57.0	44.0	485.0	194481.0	0.9156862745098039	0.05283757338551859	0.21996054356980457
77.0	485.0	31.0	206116.0	0.050980392156862744	0.9412915851272016	0.21906029796323132
137.0	45.0	486.0	194481.0	0.9137254901960784	0.050880626223091974	0.21561754366743482
85.0	486.0	29.0	208849.0	0.049019607843137254	0.9452054794520548	0.2152524144671187
145.0	47.0	487.0	193600.0	0.9098039215686274	0.04892367906066536	0.21097619549835067
83.0	487.0	32.0	207025.0	0.047058823529411764	0.9393346379647749	0.21024743271452384
152.0	19.0	489.0	220900.0	0.9647058823529412	0.04500978473581213	0.20837755180939618
98.0	481.0	139.0	116964.0	0.058823529411764705	0.7299412915851272	0.2072141960253188
161.0	46.0	488.0	195364.0	0.9117647058823529	0.046966731898238745	0.20693624258561616
75.0	488.0	34.0	206116.0	0.045098039215686274	0.9354207436399217	0.2053914345337692
82.0	482.0	138.0	118336.0	0.056862745098039215	0.7318982387475538	0.20400427198371604
168.0	20.0	490.0	220900.0	0.9627450980392157	0.043052837573385516	0.2035900496842993
99.0	489.0	33.0	207936.0	0.043137254901960784	0.9373776908023483	0.20108679814336963
324.0	490.0	13.0	227529.0	0.041176470588235294	0.9765166340508806	0.2005230871020058
74.0	483.0	140.0	117649.0	0.054901960784313725	0.7279843444227005	0.19991940358326765
176.0	18.0	491.0	223729.0	0.9666666666666667	0.0410958904109589	0.1993138916314171
318.0	471.0	258.0	45369.0	0.0784313725490196	0.49706457925636005	0.19744735297434923
260.0	491.0	14.0	227529.0	0.0392156862745098	0.974559686888454	0.19549431433369646
185.0	32.0	492.0	211600.0	0.9392156862745098	0.03913894324853229	0.19172873922088296
184.0	16.0	493.0	227529.0	0.9705882352941176	0.03718199608610567	0.189969492197895
325.0	493.0	20.0	223729.0	0.03529411764705882	0.9628180039138943	0.18434156314527478
177.0	38.0	494.0	207936.0	0.9274509803921569	0.03522504892367906	0.18074707787023234
261.0	494.0	22.0	222784.0	0.03333333333333333	0.958904109589041	0.17878330548357893
258.0	492.0	81.0	168921.0	0.03725490196078431	0.8434442270058709	0.17726373567792492
153.0	39.0	495.0	207936.0	0.9254901960784314	0.033268101761252444	0.1754688064078021
322.0	495.0	35.0	211600.0	0.03137254901960784	0.9334637964774951	0.1711290118975139
169.0	37.0	496.0	210681.0	0.9294117647058824	0.03131115459882583	0.17059002154485303
64.0	496.0	11.0	235225.0	0.029411764705882353	0.9804305283757339	0.16981222574081933
55.0	31.0	497.0	217156.0	0.9411764705882353	0.029354207436399216	0.1662151898952233
323.0	497.0	19.0	228484.0	0.027450980392156862	0.9647749510763209	0.16273911104845135
130.0	393.0	455.0	3844.0	0.23137254901960785	0.11154598825831702	0.1606508002975337
39.0	41.0	498.0	208849.0	0.9215686274509803	0.0273972602739726	0.15889762599423
259.0	498.0	21.0	227529.0	0.025490196078431372	0.9608610567514677	0.1565009161018672
47.0	42.0	499.0	208849.0	0.9196078431372549	0.025440313111545987	0.152954605910529
23.0	40.0	500.0	211600.0	0.9235294117647059	0.023483365949119372	0.14726703345027883
65.0	500.0	18.0	232324.0	0.021568627450980392	0.9667318982387475	0.1443990310150682
7.0	55.0	501.0	198916.0	0.8941176470588236	0.021526418786692758	0.13873410148611837
63.0	501.0	15.0	236196.0	0.0196078431372549	0.9726027397260274	0.1380964950873566
31.0	56.0	502.0	198916.0	0.8921568627450981	0.019569471624266144	0.13213265459334606
68.0	502.0	7.0	245025.0	0.01764705882352941	0.9882583170254403	0.13206003427755927
15.0	54.0	503.0	201601.0	0.8960784313725491	0.01761252446183953	0.12562723945178372
66.0	503.0	12.0	241081.0	0.01568627450980392	0.9784735812133072	0.12388948783291845
34.0	446.0	451.0	25.0	0.12745098039215685	0.11937377690802348	0.12334628044672531
18.0	445.0	452.0	49.0	0.12941176470588237	0.11741682974559686	0.12326848398332732
183.0	17.0	504.0	237169.0	0.9686274509803922	0.015655577299412915	0.12314390741387421
10.0	447.0	453.0	36.0	0.12549019607843137	0.11545988258317025	0.12037060814233141
69.0	504.0	10.0	244036.0	0.013725490196078431	0.9823874755381604	0.11611954901845452
151.0	22.0	505.0	233289.0	0.9588235294117647	0.0136986301369863	0.11460614685108111
67.0	505.0	9.0	246016.0	0.011764705882352941	0.9843444227005871	0.10761283668785479
175.0	23.0	506.0	233289.0	0.9568627450980393	0.011741682974559686	0.10599612730240707
167.0	21.0	507.0	236196.0	0.9607843137254902	0.009784735812133072	0.0969588607722136
1.0	506.0	37.0	219961.0	0.00980392156862745	0.9295499021526419	0.09546326170223719
62.0	499.0	332.0	27889.0	0.023529411764705882	0.3522504892367906	0.09103980890561855
4.0	507.0	2.0	255025.0	0.00784313725490196	0.9980430528375733	0.08847479104076174
159.0	30.0	508.0	228484.0	0.9431372549019608	0.007827788649706457	0.08592251799753588
5.0	508.0	5.0	253009.0	0.0058823529411764705	0.9921722113502935	0.07639572714222938
143.0	28.0	509.0	231361.0	0.9470588235294117	0.005870841487279843	0.07456562366178474
2.0	509.0	6.0	253009.0	0.00392156862745098	0.9902152641878669	0.06231530401484234
135.0	29.0	510.0	231361.0	0.9450980392156862	0.003913894324853229	0.06081951867711705
510.0	509.0	253.0	65536.0	0.00392156862745098	0.5068493150684932	0.04458300542603224
3.0	510.0	3.0	257049.0	0.00196078431372549	0.9960861056751468	0.04419400424410238
127.0	43.0	511.0	219024.0	0.9176470588235294	0.0019569471624266144	0.04237672483656369
